Run,Gen,BestScore,Material,2x2 Structure,Mobility,Corners,Edges,Center
run4,110,0.77,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,111,1.0766666666666669,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,112,0.73,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,113,0.7300000000000001,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,114,1.1133333333333333,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,115,1.0766666666666669,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,116,0.7300000000000001,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,117,0.7500000000000001,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,118,1.1,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,119,1.12,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,120,0.7500000000000001,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,121,0.7500000000000001,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,122,1.1333333333333335,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,123,1.0766666666666669,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,124,1.1,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,125,0.7533333333333334,163.26775073906947,135.79333251882085,5.576885479526774,28.99904273270907,7.181553214623593,-8.095059090579568
run4,126,1.1133333333333333,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,127,0.7500000000000001,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,128,1.1166666666666667,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,129,0.7633333333333333,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,130,1.12,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,131,1.1133333333333333,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,132,0.7499999999999999,163.26775073906947,133.01977922356136,8.18537817612093,35.5176435117051,7.181553214623593,-8.095059090579568
run4,133,1.0766666666666664,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,134,1.1,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,135,1.1333333333333335,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,136,0.7633333333333333,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,137,1.086666666666667,163.26775073906947,130.90514048543707,8.154204859987038,28.99904273270907,7.181553214623593,-8.095059090579568
run4,138,1.13,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,139,0.73,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,140,0.7500000000000001,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,141,1.12,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,142,0.7500000000000001,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,143,1.13,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,144,1.0766666666666669,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,145,1.1333333333333335,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,146,1.1333333333333335,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,147,1.096666666666667,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,148,1.11,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,149,1.1,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,150,1.1,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,151,1.096666666666667,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,152,1.1,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,153,1.1333333333333335,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,154,1.096666666666667,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,155,1.096666666666667,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,156,1.096666666666667,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,157,1.1333333333333333,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,158,1.13,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,159,0.7500000000000001,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,160,0.7633333333333333,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,161,1.12,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,162,1.1,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,163,1.12,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,164,0.7366666666666668,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,165,1.096666666666667,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,166,0.7366666666666668,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,167,1.0833333333333333,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,168,1.1133333333333333,163.26775073906947,133.01977922356136,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,169,1.106666666666667,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,170,1.106666666666667,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,171,0.7666666666666667,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,172,1.1,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,173,1.0766666666666664,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,174,1.0833333333333333,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,175,1.0933333333333335,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,176,0.7366666666666667,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,177,1.106666666666667,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,178,1.1166666666666665,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,179,0.7400000000000001,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,19.59352634537327,-10.895880295864023
run4,180,1.106666666666667,173.76846119544703,159.7830898039381,13.155619892576869,29.809621785706668,7.181553214623593,-8.095059090579568
run4,181,0.7566666666666668,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,182,1.096666666666667,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,183,1.1233333333333333,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,184,1.12,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,185,1.096666666666667,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,186,1.0933333333333333,173.76846119544703,146.41473148174882,13.155619892576869,20.658535676139476,7.181553214623593,-8.095059090579568
run4,187,1.0933333333333335,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,20.02454565790199,-14.819320995849377
run4,188,1.11,173.76846119544703,146.41473148174882,9.062152978786113,28.99904273270907,7.181553214623593,-8.095059090579568
run4,189,1.1233333333333333,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,190,1.1033333333333333,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,191,1.096666666666667,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,192,1.1166666666666667,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,193,1.1233333333333333,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run4,194,1.096666666666667,173.76846119544703,146.41473148174882,13.155619892576869,28.99904273270907,7.181553214623593,-8.095059090579568
run5,1,2.58,173.77,146.41,10.818166391515145,29.0,7.18,-8.1
run6,1,0.0,173.77,146.41,10.818166391515145,29.0,7.18,-8.1
run6,2,0.0,173.77,146.41,10.818166391515145,29.0,7.18,-8.1
run6,3,0.2199999999999999,173.77,146.41,2.0959731987585233,29.0,7.18,-8.1
run6,4,0.2199999999999999,173.77,146.41,2.0959731987585233,29.0,7.18,-8.1
run6,5,0.2999999999999998,179.97997511220666,146.41,2.0959731987585233,29.0,7.18,-8.1
run6,6,1.06,173.77,146.41,2.0959731987585233,30.22972300394153,1.0,-8.1
run6,7,0.2799999999999998,179.97997511220666,146.41,2.0959731987585233,29.0,17.08320535285364,-8.1
run6,8,2.3,173.77,159.93028008163802,2.0959731987585233,30.22972300394153,1.0,-8.1
run6,9,1.26,186.51583362136316,146.41,2.0959731987585233,29.0,17.08320535285364,-8.1
run6,10,2.28,173.77,159.93028008163802,2.0959731987585233,30.22972300394153,7.105104067380594,-8.1
run6,11,2.3200000000000003,173.77,159.93028008163802,0.0,30.22972300394153,7.105104067380594,-8.1
run6,12,2.3600000000000003,177.02584595557929,146.41,0.0,29.0,17.08320535285364,-8.1
run6,13,0.0,177.02584595557929,146.41,0.0,29.0,17.08320535285364,-8.1
run6,14,1.08,178.40041522062126,146.41,0.0,29.0,17.08320535285364,0.0
run6,15,0.1399999999999999,177.02584595557929,146.41,1.8969240477814964,36.822718032146284,17.08320535285364,-8.1
run6,16,0.1399999999999999,177.02584595557929,146.41,1.8969240477814964,36.822718032146284,17.08320535285364,-8.1
run6,17,2.34,177.02584595557929,146.41,6.286571570854409,36.822718032146284,17.08320535285364,-8.1
run6,18,0.0,177.02584595557929,146.41,6.286571570854409,36.822718032146284,17.08320535285364,-8.1
run6,19,0.0,177.02584595557929,146.41,6.286571570854409,36.822718032146284,17.08320535285364,-8.1
run6,20,0.0,177.02584595557929,146.41,6.286571570854409,36.822718032146284,17.08320535285364,-8.1
run6,21,0.04,177.02584595557929,146.41,3.8091491121741576,36.822718032146284,17.08320535285364,-8.1
run6,22,1.1,177.02584595557929,146.41,6.286571570854409,36.822718032146284,17.08320535285364,0.0
run6,23,2.26,177.02584595557929,146.41,0.0,36.822718032146284,17.08320535285364,0.0
run6,24,2.12,177.02584595557929,146.41,10.775820988358124,36.822718032146284,12.34468875331968,-8.1
run6,25,0.24,177.02584595557929,146.41,0.0,46.05675291428575,17.08320535285364,0.0
run6,26,0.3399999999999998,177.02584595557929,146.41,10.775820988358124,27.568951554389102,12.34468875331968,-8.1
run7,1,0.26,177.03,146.41,10.78,36.82,12.35,-4.087151684338449
run7,2,2.26,177.03,146.41,10.78,36.82,18.565079465080565,-20.96157716640438
run7,3,0.0,177.03,146.41,10.78,36.82,18.565079465080565,-20.96157716640438
run7,4,0.0399999999999998,177.03,146.41,17.69303562510389,43.98911296840191,18.565079465080565,-20.96157716640438
run7,5,0.0399999999999998,177.03,146.41,17.69303562510389,43.98911296840191,18.565079465080565,-20.96157716640438
run7,6,0.0399999999999998,177.03,146.41,17.69303562510389,43.98911296840191,18.565079465080565,-20.96157716640438
run7,7,1.04,177.03,146.4424556663711,17.69303562510389,43.98911296840191,13.992819934225489,-20.96157716640438
run7,8,2.6,177.03,146.4424556663711,17.69303562510389,43.98911296840191,22.196694346712725,-16.00175482484235
run7,9,0.0,177.03,146.4424556663711,17.69303562510389,43.98911296840191,22.196694346712725,-16.00175482484235
run7,10,0.0,177.03,146.4424556663711,17.69303562510389,43.98911296840191,22.196694346712725,-16.00175482484235
run7,11,2.64,177.03,146.4424556663711,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,12,0.0,177.03,146.4424556663711,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,13,0.0,177.03,146.4424556663711,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,14,0.0,177.03,146.4424556663711,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,15,0.0,177.03,146.4424556663711,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,16,2.24,177.03,146.4424556663711,10.834470319920197,43.98911296840191,22.196694346712725,-16.00175482484235
run7,17,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,18,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,19,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,20,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,21,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,22,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,23,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,24,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,25,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,26,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,27,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,28,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,29,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,30,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,31,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,32,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,33,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run7,34,0.0799999999999998,177.03,140.20939924620495,16.1566199048131,43.98911296840191,22.196694346712725,-16.00175482484235
run8,1,6.640000000000001,177.03,140.21,16.16,43.99,22.2,-26.682677684988274
run8,2,2.16,177.03,125.29982139590321,16.16,34.98074819321503,22.2,-16.0
run8,3,4.279999999999999,177.03,140.21,16.16,43.99,22.2,-30.0
run8,4,4.12,177.03,125.29982139590321,9.734698632744923,34.98074819321503,22.2,-16.0
run8,5,8.120000000000003,177.03,140.21,6.8590467784162925,53.42910831744241,22.2,-30.0
run8,6,5.380000000000001,177.03,129.24854082541842,7.995720161762419,34.98074819321503,22.2,-16.0
run8,7,5.719999999999999,177.03,140.21,6.8590467784162925,53.42910831744241,22.2,-22.599943098183367
run8,8,0.0,177.03,140.21,6.8590467784162925,53.42910831744241,22.2,-22.599943098183367
run9,1,2.22,177.03,144.9780649875086,6.86,53.43,22.2,-22.6
run9,2,2.04,177.03,140.21,9.840772550056036,53.43,22.2,-18.763004256439267
run9,3,2.52,177.03,141.16657833795202,6.86,53.43,22.2,-22.6
run9,4,0.1199999999999998,177.64523119580602,140.21,9.018972742117521,53.43,22.2,-18.763004256439267
run9,5,2.2,177.64523119580602,140.21,9.018972742117521,53.43,22.2,-16.573089060438527
run9,6,2.3600000000000003,177.03,140.21,7.458001976644605,52.222591837925634,22.2,-21.777425834012035
run9,7,2.4400000000000004,177.03,140.21,7.458001976644605,52.222591837925634,22.2,-18.89001517347355
run9,8,2.28,177.64523119580602,137.55375927943575,5.420564802237618,53.43,22.2,-16.36788448070459
run9,9,0.06,177.03,140.21,5.729560965472256,52.222591837925634,22.2,-18.89001517347355
run9,10,2.2,177.64523119580602,137.55375927943575,5.420564802237618,53.43,22.2,-20.99920116800579
run9,11,2.12,177.64523119580602,137.55375927943575,5.551977475737268,53.43,21.39935646704795,-16.36788448070459
run9,12,2.4000000000000004,177.64523119580602,137.55375927943575,10.152204882506794,53.43,22.2,-20.99920116800579
run9,13,2.14,177.64523119580602,140.9107673789331,5.420564802237618,53.29492782307399,21.39935646704795,-20.07588409530876
run9,14,2.26,178.79194296108503,140.9107673789331,6.723426871745081,53.29492782307399,21.39935646704795,-16.36788448070459
run9,15,2.38,176.99488164162744,144.1816426057077,5.420564802237618,55.60990400561606,21.39935646704795,-16.36788448070459
run9,16,2.16,178.79194296108503,140.9107673789331,5.420564802237618,46.035003927395394,21.39935646704795,-15.0
run9,17,2.14,176.99488164162744,144.1816426057077,5.420564802237618,58.62820975975357,21.39935646704795,-16.36788448070459
run9,18,2.2,179.38544483915223,144.1816426057077,8.773886970261731,55.60990400561606,21.39935646704795,-16.36788448070459
run9,19,2.3600000000000003,179.38544483915223,144.1816426057077,5.420564802237618,53.67669244091276,24.022603552008924,-16.36788448070459
